1.0   0.346129573124024,   -0.171281341865068,   -0.254360522251090,    0.142376505292374,    0.068863262440634,    0.063406383004449,   -0.281718451567454,    0.656689235043292,  # 46249
1.0   0.346162708578677,   -0.171272998877277,   -0.254391832418515,    0.142374579679917,    0.068871077268655,    0.063415676014078,   -0.281753172006041,    0.656748951390501,  # 46249
1.0   0.346264788603205,   -0.171247293657714,   -0.254488278811903,    0.142368647023566,    0.068895150970297,    0.063444301102817,   -0.281860145561830,    0.656932943114485,  # 46249
1.0   0.346439935535136,   -0.171203178329282,   -0.254653722728370,    0.142358466325010,    0.068936451395639,    0.063493402169245,   -0.282043726356363,    0.657248717907957,  # 46249
1.0   0.346692418468429,   -0.171139559838927,   -0.254892135988377,    0.142343786870144,    0.068995977351105,    0.063564154175409,   -0.282308450938581,    0.657704112914113,  # 46249
1.0   0.347026649102755,   -0.171055299456638,   -0.255207591654640,    0.142324348248518,    0.069074756886718,    0.063657760134400,   -0.282659039345044,    0.658307299500758,  # 46249
1.0   0.347447176014828,   -0.170949212476286,   -0.255604252540701,    0.142299880437388,    0.069173845089658,    0.063775447452213,   -0.283100395205668,    0.659066786766953,  # 46249
1.0   0.347958677159138,   -0.170820068149841,   -0.256086357254305,    0.142270103959594,    0.069294321320875,    0.063918463560676,   -0.283637604758969,    0.659991423582343,  # 46249
1.0   0.348565950392165,   -0.170666589888899,   -0.256658203502008,    0.142234730125212,    0.069437285825829,    0.064088070775745,   -0.284275934631264,    0.661090398944690,  # 46249
1.0   0.349273901802777,   -0.170487455770589,   -0.257324128369380,    0.142193461367875,    0.069603855646325,    0.064285540315011,   -0.285020828223998,    0.662373240424733,  # 46249
1.0   0.350087531623104,   -0.170281299386973,   -0.258088485280508,    0.142145991687325,    0.069795159756530,    0.064512145408472,   -0.285877900546602,    0.663849810456746,  # 46249
1.0   0.351011917483244,   -0.170046711080549,   -0.258955617330928,    0.142092007210886,    0.070012333342563,    0.064769153437496,   -0.286852931322142,    0.665530300217339,  # 46249
1.0   0.352052194769578,   -0.169782239610270,   -0.259929826685857,    0.142031186887179,    0.070256511143085,    0.065057817039807,   -0.287951856188516,    0.667425220827027,  # 46249
1.0   0.353213533839580,   -0.169486394295895,   -0.261015339734586,    0.141963203326578,    0.070528819766723,    0.065379364121883,   -0.289180755810142,    0.669545391597187,  # 46249
1.0   0.354501113849031,   -0.169157647690123,   -0.262216267702404,    0.141887723803661,    0.070830368903393,    0.065734986726585,   -0.290545842714039,    0.671901925042005,  # 46249
1.0   0.355920092949505,   -0.168794438830582,   -0.263536562435986,    0.141804411437913,    0.071162241349062,    0.066125828711495,   -0.292053445661572,    0.674506208370690,  # 46249
1.0   0.357475574622440,   -0.168395177125604,   -0.264979967102480,    0.141712926569934,    0.071525481768500,    0.066552972203283,   -0.293709991368684,    0.677369881176928,  # 46249
1.0   0.359172569930283,   -0.167958246929343,   -0.266549961579775,    0.141612928351300,    0.071921084129210,    0.067017422806451,   -0.295521983391828,    0.680504809048727,  # 46249
1.0   0.361015955486839,   -0.167482012862587,   -0.268249702364172,    0.141504076567042,    0.072349977751489,    0.067520093560166,   -0.297495978006132,    0.683923052835089,  # 46249
1.0   0.363010426974766,   -0.166964825936858,   -0.270081956883906,    0.141386033710798,    0.072813011935329,    0.068061787655244,   -0.299638556912915,    0.687636833322375,  # 46249
1.0   0.365160448073892,   -0.166405030539081,   -0.272049032184623,    0.141258467333327,    0.073310939145005,    0.068643179944795,   -0.301956296631131,    0.691658491099388,  # 46249
1.0   0.367470194709199,   -0.165800972333142,   -0.274152698048283,    0.141121052685747,    0.073844396757297,    0.069264797307071,   -0.304455734450095,    0.696000441424795,  # 46249
1.0   0.369943494580573,   -0.165151007133987,   -0.276394104724557,    0.140973475679716,    0.074413887410943,    0.069926997948806,   -0.307143330846645,    0.700675123950245,  # 46249
1.0   0.372583761998585,   -0.164453510806449,   -0.278773695578546,    0.140815436186887,    0.075019758028806,    0.070629949767682,   -0.310025428304533,    0.705694947205714,  # 46249
1.0   0.375393928125929,   -0.163706890237910,   -0.281291115116286,    0.140646651700242,    0.075662177627276,    0.071373607930091,   -0.313108206512617,    0.711072227812569,  # 46249
1.0   0.378376366807959,   -0.162909595429031,   -0.283945113019058,    0.140466861379956,    0.076341114074202,    0.072157691859828,   -0.316397633964881,    0.716819124461553,  # 46249
1.0   0.381532816268492,   -0.162060132740272,   -0.286733445002030,    0.140275830505677,    0.077056310007612,    0.072981661875327,   -0.319899416036644,    0.722947566770928,  # 46249
1.0   0.384864297053359,   -0.161157079324242,   -0.289652771522326,    0.140073355356359,    0.077807258185463,    0.073844695760453,   -0.323618939670993,    0.729469179230679,  # 46249
1.0   0.388371026715301,   -0.160199098764211,   -0.292698555574948,    0.139859268537121,    0.078593176595716,    0.074745665601284,   -0.327561214873153,    0.736395200534831,  # 46249
1.0   0.392052331853332,   -0.159184957927732,   -0.295864961042248,    0.139633444770389,    0.079412983718843,    0.075683115271583,   -0.331730813279822,    0.743736398707953,  # 46249
1.0   0.395906558244672,   -0.158113545030903,   -0.299144753292716,    0.139395807165514,    0.080265274398150,    0.076655239000142,   -0.336131804143889,    0.751502982540314,  # 46249
1.0   0.399930979937190,   -0.156983888892937,   -0.302529203956765,    0.139146333977032,    0.081148296836690,    0.077659861503927,   -0.340767688153217,    0.759704509961023,  # 46249
1.0   0.404121708292350,   -0.155795179342847,   -0.306008002016482,    0.138885065856359,    0.082059931296343,    0.078694420215892,   -0.345641329577020,    0.768349794085139,  # 46249
1.0   0.408473602095702,   -0.154546788719833,   -0.309569173555517,    0.138612113595454,    0.082997671130615,    0.079755950181547,   -0.350754887312890,    0.777446807783154,  # 46249
1.0   0.412980179965426,   -0.153238294385590,   -0.313199012683180,    0.138327666352712,    0.083958606826611,    0.080841072233355,   -0.356109745481737,    0.787002587720815,  # 46249
1.0   0.417633536388479,   -0.151869502141428,   -0.316882026277870,    0.138032000341712,    0.084939413764798,    0.081945985078265,   -0.361706444285717,    0.797023138904793,  # 46249
1.0   0.422424262803613,   -0.150440470414280,   -0.320600895288402,    0.137725487951801,    0.085936344426831,    0.083066461950802,   -0.367544611909250,    0.807513340847568,  # 46249
1.0   0.427341375207807,   -0.148951535044265,   -0.324336455349409,    0.137408607255649,    0.086945225782037,    0.084197852482503,   -0.373622898292464,    0.818476856514374,  # 46249
1.0   0.432372249804832,   -0.147403334471411,   -0.328067699430878,    0.137081951842883,    0.087961462567585,    0.085335090423503,   -0.379938911650378,    0.829916045250368,  # 46249
1.0   0.437502568220882,   -0.145796835080764,   -0.331771805121779,    0.136746240900060,    0.088980047138127,    0.086472707815885,   -0.386489158636617,    0.841831880886798,  # 46249
1.0   0.442716273786976,   -0.144133356423062,   -0.335424188934730,    0.136402329435963,    0.089995576495307,    0.087604856158419,   -0.393268989063643,    0.854223876200412,  # 46249
1.0   0.447995540335612,   -0.142414595981668,   -0.338998589734815,    0.136051218526782,    0.091002277021838,    0.088725335023857,   -0.400272546090707,    0.867090014845713,  # 46249
1.0   0.453320754867608,   -0.140642653105395,   -0.342467182997375,    0.135694065428186,    0.091994037327461,    0.089827628481449,   -0.407492722774174,    0.880426691792323,  # 46249
1.0   0.458670515326336,   -0.138820051671879,   -0.345800727125549,    0.135332193370989,    0.092964449475323,    0.090904949548484,   -0.414921125844860,    0.894228663183167,  # 46249
1.0   0.464021644571801,   -0.136949760985364,   -0.348968742490401,    0.134967100823529,    0.093906858692504,    0.091950292740369,   -0.422548047538895,    0.908489006389370,  # 46249
1.0   0.469349221484123,   -0.135035214346851,   -0.351939723217359,    0.134600469967214,    0.094814421483434,    0.092956494614461,   -0.430362446262896,    0.923199090873943,  # 46249
1.0   0.474626629943756,   -0.133080324665190,   -0.354681381026494,    0.134234174093265,    0.095680171859068,    0.093916302007331,   -0.438351936823387,    0.938348560295790,  # 46249
1.0   0.479825626259245,   -0.131089496403658,   -0.357160919687419,    0.133870283588015,    0.096497095179616,    0.094822447459700,   -0.446502790903424,    0.953925326094755,  # 46249
1.0   0.484916425444915,   -0.129067633077923,   -0.359345337864903,    0.133511070132212,    0.097258208883106,    0.095667731106395,   -0.454799948434007,    0.969915572613634,  # 46249
1.0   0.489867806590817,   -0.127020139446396,   -0.361201757339711,    0.133159008699743,    0.097956649144918,    0.096445108088942,   -0.463227040471680,    0.986303773613566,  # 46249
1.0   0.494647237457958,   -0.124952917455529,   -0.362697772834338,    0.132816776901760,    0.098585762295699,    0.097147780336595,   -0.471766424190610,    1.003072719874291,  # 46249
1.0   0.499221018348376,   -0.122872354934545,   -0.363801818953095,    0.132487251188560,    0.099139199617733,    0.097769291358891,   -0.480399230598512,    1.020203557398714,  # 46249
1.0   0.503554445278671,   -0.120785305973643,   -0.364483549104733,    0.132173499394445,    0.099611013954498,    0.098303622510560,   -0.489105425618466,    1.037675835603668,  # 46249
1.0   0.507611992520409,   -0.118699061877731,   -0.364714220738406,    0.131878769094505,    0.099995756412538,    0.098745289035872,   -0.497863885225715,    1.055467564749856,  # 46249
1.0   0.511357514670844,   -0.116621311570060,   -0.364467080804322,    0.131606471240790,    0.100288571313405,    0.099089434078838,   -0.506652485395611,    1.073555281755183,  # 46249
1.0   0.514754468583568,   -0.114560090332196,   -0.363717745068711,    0.131360158561259,    0.100485287472428,    0.099331918764459,   -0.515448207701767,    1.091914123442475,  # 46249
