1.0  0.3883,  -0.1602,  -0.2927,   0.1398,   0.0786,   0.0748,  -0.3275,   0.7364,  # 46249
1.0  0.3920,  -0.1591,  -0.2959,   0.1396,   0.0794,   0.0756,  -0.3317,   0.7438,  # 46249
1.0  0.3960,  -0.1582,  -0.2991,   0.1393,   0.0803,   0.0767,  -0.3361,   0.7516,  # 46249
1.0  0.3999,  -0.1569,  -0.3026,   0.1392,   0.0811,   0.0776,  -0.3408,   0.7598,  # 46249
1.0  0.4042,  -0.1557,  -0.3060,   0.1388,   0.0820,   0.0786,  -0.3456,   0.7684,  # 46249
1.0  0.4085,  -0.1545,  -0.3095,   0.1386,   0.0830,   0.0797,  -0.3508,   0.7774,  # 46249
1.0  0.4129,  -0.1532,  -0.3132,   0.1384,   0.0840,   0.0808,  -0.3562,   0.7870,  # 46249
1.0  0.4176,  -0.1518,  -0.3168,   0.1381,   0.0849,   0.0819,  -0.3618,   0.7970,  # 46249
1.0  0.4224,  -0.1504,  -0.3207,   0.1378,   0.0859,   0.0831,  -0.3676,   0.8076,  # 46249
1.0  0.4274,  -0.1490,  -0.3244,   0.1375,   0.0869,   0.0842,  -0.3736,   0.8184,  # 46249
1.0  0.4323,  -0.1474,  -0.3281,   0.1370,   0.0880,   0.0854,  -0.3799,   0.8300,  # 46249
1.0  0.4375,  -0.1457,  -0.3317,   0.1367,   0.0889,   0.0865,  -0.3865,   0.8418,  # 46249
1.0  0.4427,  -0.1442,  -0.3354,   0.1365,   0.0900,   0.0876,  -0.3933,   0.8542,  # 46249
1.0  0.4480,  -0.1424,  -0.3390,   0.1360,   0.0911,   0.0887,  -0.4003,   0.8670,  # 46249
1.0  0.4534,  -0.1407,  -0.3425,   0.1357,   0.0919,   0.0899,  -0.4074,   0.8804,  # 46249
1.0  0.4587,  -0.1388,  -0.3458,   0.1353,   0.0930,   0.0910,  -0.4150,   0.8942,  # 46249
1.0  0.4641,  -0.1370,  -0.3489,   0.1350,   0.0939,   0.0920,  -0.4226,   0.9084,  # 46249
1.0  0.4693,  -0.1351,  -0.3520,   0.1346,   0.0949,   0.0929,  -0.4303,   0.9232,  # 46249
1.0  0.4746,  -0.1330,  -0.3546,   0.1342,   0.0956,   0.0940,  -0.4384,   0.9384,  # 46249
1.0  0.4798,  -0.1311,  -0.3571,   0.1338,   0.0965,   0.0949,  -0.4465,   0.9540,  # 46249
1.0  0.4849,  -0.1291,  -0.3594,   0.1336,   0.0972,   0.0957,  -0.4548,   0.9700,  # 46249
1.0  0.4899,  -0.1270,  -0.3612,   0.1331,   0.0979,   0.0965,  -0.4632,   0.9864,  # 46249
1.0  0.4946,  -0.1249,  -0.3627,   0.1329,   0.0985,   0.0972,  -0.4718,   1.0030,  # 46249
1.0  0.4992,  -0.1228,  -0.3638,   0.1325,   0.0991,   0.0977,  -0.4804,   1.0202,  # 46249
1.0  0.5036,  -0.1207,  -0.3645,   0.1322,   0.0996,   0.0983,  -0.4892,   1.0376,  # 46249
1.0  0.5077,  -0.1187,  -0.3647,   0.1319,   0.0999,   0.0987,  -0.4978,   1.0554,  # 46249
1.0  0.5113,  -0.1167,  -0.3644,   0.1316,   0.1003,   0.0991,  -0.5066,   1.0736,  # 46249
1.0  0.5148,  -0.1145,  -0.3637,   0.1313,   0.1005,   0.0993,  -0.5155,   1.0920,  # 46249
1.0  0.5178,  -0.1125,  -0.3625,   0.1312,   0.1006,   0.0994,  -0.5243,   1.1106,  # 46249
1.0  0.5203,  -0.1105,  -0.3607,   0.1310,   0.1005,   0.0995,  -0.5329,   1.1294,  # 46249
1.0  0.5225,  -0.1086,  -0.3583,   0.1309,   0.1005,   0.0994,  -0.5417,   1.1484,  # 46249
1.0  0.5241,  -0.1066,  -0.3553,   0.1308,   0.1002,   0.0992,  -0.5503,   1.1676,  # 46249
1.0  0.5252,  -0.1048,  -0.3518,   0.1307,   0.0999,   0.0990,  -0.5587,   1.1868,  # 46249
1.0  0.5258,  -0.1030,  -0.3476,   0.1306,   0.0996,   0.0985,  -0.5671,   1.2062,  # 46249
1.0  0.5257,  -0.1013,  -0.3431,   0.1306,   0.0991,   0.0980,  -0.5751,   1.2256,  # 46249
1.0  0.5251,  -0.0997,  -0.3377,   0.1308,   0.0984,   0.0974,  -0.5832,   1.2452,  # 46249
1.0  0.5237,  -0.0981,  -0.3319,   0.1309,   0.0976,   0.0967,  -0.5908,   1.2646,  # 46249
1.0  0.5218,  -0.0968,  -0.3256,   0.1312,   0.0968,   0.0959,  -0.5983,   1.2842,  # 46249
1.0  0.5191,  -0.0954,  -0.3186,   0.1315,   0.0960,   0.0950,  -0.6057,   1.3034,  # 46249
1.0  0.5157,  -0.0941,  -0.3113,   0.1318,   0.0950,   0.0940,  -0.6126,   1.3228,  # 46249
1.0  0.5117,  -0.0929,  -0.3035,   0.1321,   0.0940,   0.0930,  -0.6193,   1.3420,  # 46249
1.0  0.5069,  -0.0919,  -0.2951,   0.1326,   0.0930,   0.0920,  -0.6258,   1.3608,  # 46249
1.0  0.5012,  -0.0910,  -0.2864,   0.1332,   0.0918,   0.0908,  -0.6317,   1.3796,  # 46249
1.0  0.4950,  -0.0902,  -0.2773,   0.1338,   0.0907,   0.0896,  -0.6375,   1.3982,  # 46249
1.0  0.4882,  -0.0895,  -0.2678,   0.1344,   0.0895,   0.0884,  -0.6429,   1.4164,  # 46249
1.0  0.4806,  -0.0888,  -0.2580,   0.1351,   0.0883,   0.0873,  -0.6481,   1.4342,  # 46249
1.0  0.4723,  -0.0882,  -0.2481,   0.1358,   0.0872,   0.0861,  -0.6529,   1.4518,  # 46249
1.0  0.4635,  -0.0878,  -0.2378,   0.1367,   0.0859,   0.0848,  -0.6573,   1.4690,  # 46249
1.0  0.4540,  -0.0872,  -0.2276,   0.1376,   0.0847,   0.0836,  -0.6615,   1.4856,  # 46249
1.0  0.4443,  -0.0868,  -0.2172,   0.1385,   0.0836,   0.0824,  -0.6655,   1.5018,  # 46249
1.0  0.4341,  -0.0864,  -0.2067,   0.1393,   0.0826,   0.0813,  -0.6692,   1.5174,  # 46249
1.0  0.4234,  -0.0859,  -0.1962,   0.1404,   0.0814,   0.0801,  -0.6727,   1.5326,  # 46249
1.0  0.4128,  -0.0855,  -0.1858,   0.1413,   0.0804,   0.0792,  -0.6761,   1.5472,  # 46249
1.0  0.4019,  -0.0851,  -0.1755,   0.1423,   0.0795,   0.0781,  -0.6792,   1.5610,  # 46249
1.0  0.3910,  -0.0844,  -0.1653,   0.1434,   0.0785,   0.0772,  -0.6825,   1.5742,  # 46249
1.0  0.3805,  -0.0839,  -0.1552,   0.1443,   0.0777,   0.0763,  -0.6856,   1.5868,  # 46249
1.0  0.3701,  -0.0831,  -0.1455,   0.1453,   0.0769,   0.0754,  -0.6887,   1.5984,  # 46249
1.0  0.3601,  -0.0823,  -0.1359,   0.1464,   0.0761,   0.0747,  -0.6920,   1.6094,  # 46249
1.0  0.3507,  -0.0812,  -0.1268,   0.1475,   0.0753,   0.0740,  -0.6954,   1.6194,  # 46249
1.0  0.3419,  -0.0802,  -0.1179,   0.1484,   0.0748,   0.0734,  -0.6989,   1.6288,  # 46249
1.0  0.3338,  -0.0789,  -0.1094,   0.1495,   0.0741,   0.0728,  -0.7026,   1.6372,  # 46249
1.0  0.3267,  -0.0777,  -0.1012,   0.1504,   0.0737,   0.0723,  -0.7065,   1.6448,  # 46249
1.0  0.3204,  -0.0762,  -0.0936,   0.1515,   0.0732,   0.0717,  -0.7106,   1.6514,  # 46249
1.0  0.3151,  -0.0748,  -0.0863,   0.1524,   0.0727,   0.0714,  -0.7147,   1.6572,  # 46249
1.0  0.3107,  -0.0732,  -0.0798,   0.1532,   0.0725,   0.0710,  -0.7190,   1.6622,  # 46249
1.0  0.3073,  -0.0717,  -0.0737,   0.1541,   0.0721,   0.0706,  -0.7232,   1.6664,  # 46249
1.0  0.3046,  -0.0704,  -0.0684,   0.1550,   0.0718,   0.0703,  -0.7271,   1.6698,  # 46249
1.0  0.3027,  -0.0690,  -0.0639,   0.1556,   0.0717,   0.0701,  -0.7309,   1.6726,  # 46249
1.0  0.3013,  -0.0679,  -0.0601,   0.1562,   0.0715,   0.0698,  -0.7340,   1.6748,  # 46249
1.0  0.3004,  -0.0668,  -0.0571,   0.1566,   0.0713,   0.0697,  -0.7367,   1.6764,  # 46249
1.0  0.2997,  -0.0661,  -0.0551,   0.1571,   0.0711,   0.0697,  -0.7386,   1.6774,  # 46249
1.0  0.2994,  -0.0657,  -0.0538,   0.1573,   0.0711,   0.0695,  -0.7398,   1.6782,  # 46249
1.0  0.2994,  -0.0657,  -0.0534,   0.1573,   0.0711,   0.0696,  -0.7401,   1.6784,  # 46249
