# weight_tdf   delta%_tdf   delta%_esp    RRMS_tdf    RRMS_esp 
 0.6500  15.6347596343412132  54.1393246064475733   0.4131539861229188   0.6624405093532364
 0.6600  14.4580281746052695  56.3118129589479679   0.4089496163060617   0.6717771552381772
 0.6700  13.3477090049621498  58.4997985812739998   0.4049825324269812   0.6811804033308484
 0.6800  12.3003651524077426  60.7069050244895791   0.4012404544489363   0.6906658264710727
 0.6900  11.3123960827500198  62.9377579267527025   0.3977105179438059   0.7002533041419429
 0.7000  10.3801493915981631  65.1979479407497848   0.3943796731552904   0.7099668631440348
 0.7100   9.5000305174004165  67.4939602479500138   0.3912350769950470   0.7198343746706773
 0.7200   8.6686075654778936  69.8330640038409030   0.3882644675707951   0.7298870791796578
 0.7300   7.8827082918471678  72.2231545750089623   0.3854565107019575   0.7401589083796847
 0.7400   7.1395062142830579  74.6725414294711101   0.3828011075877778   0.7506855736522607
 0.7500   6.4365926960173860  77.1896752595853712   0.3802896523567600   0.7615033933150142
 0.7600   5.7720317143354665  79.7828096097698563   0.3779152277505960   0.7726478384080721
 0.7700   5.1443939459338592  82.4595951734016808   0.3756727269084927   0.7841517891145453
 0.7800   4.5527668629995706  85.2266091586502625   0.3735588894396770   0.7960435121284849
 0.7900   3.9967378642545293  88.0888276803681691   0.3715722411519313   0.8083443931674289
 0.8000   3.4763481960857283  91.0490557470299819   0.3697129294153825   0.8210664872423057
 0.8100   2.9920166694312784  94.1073365015494119   0.3679824506088796   0.8342099797672775
 0.8200   2.5444340203976936  97.2603680328082021   0.3663832726787102   0.8477606802060319
 0.8300   2.1344311660585915 100.5009611393731888   0.3649183644268348   0.8616876917172118
 0.8400   1.7628274046540140 103.8175736917649914   0.3635906531420269   0.8759414099954211
 0.8500   1.4302674787019933 107.1939558180189209   0.3624024424390661   0.8904519983945690
 0.8600   1.1370589009284671 110.6089349532079780   0.3613548310369615   0.9051284641408753
 0.8700   0.8830225297637576 114.0363620871476229   0.3604471788768429   0.9198584273230490
 0.8800   0.6673696638024061 117.4452331289364508   0.3596766679900429   0.9345086424774731
 0.8900   0.4886177428472575 120.7999962668235128   0.3590380013044954   0.9489263195205995
 0.9000   0.3445543152982882 124.0610615317933707   0.3585232739030237   0.9629413136869254
 0.9100   0.2322557718011671 127.1855438980844752   0.3581220399572071   0.9763693191324904
 0.9200   0.1481640292996761 130.1282918136440117   0.3578215867135253   0.9890162892230799
 0.9300   0.0882210710489166 132.8432666281568686   0.3576074151943418   1.0006843648656787
 0.9400   0.0480575101442834 135.2853258675369545   0.3574639139207013   1.0111795384402102
 0.9500   0.0232261032687437 137.4124062934563995   0.3573751932387532   1.0203210358768899
 0.9600   0.0094636573876498 139.1879964427217828   0.3573260210919648   1.0279519428234793
 0.9700   0.0029558229801433 140.5836540545906530   0.3573027691067054   1.0339500237262580
 0.9800   0.0005718387977289 141.5812100222573520   0.3572942513169774   1.0382371936941861
 0.9900   0.0000347303648547 142.1742657897538038   0.3572923322703973   1.0407859538220658
 1.0000   0.0000000000213318 142.3686728251653335   0.3572922081815860   1.0416214518099329
