# weight_tdf   delta%_tdf   delta%_esp    RRMS_tdf    RRMS_esp 
 0.2400  81.5343393968678782   0.3759365345980409   0.6486080498387856   0.4491982130144447
 0.2500  80.8475071260503313   0.4591947963620486   0.6461540516518784   0.4495708069218519
 0.2600  80.1183538802224717   0.5570561156385815   0.6435488439188329   0.4500087518243844
 0.2700  79.3460945146330090   0.6714534831039740   0.6407896213786298   0.4505206981614560
 0.2800  78.5300424810929485   0.8044890383908969   0.6378739310480844   0.4511160533408487
 0.2900  77.6696202777163762   0.9584375401590042   0.6347997095579563   0.4518049972678291
 0.3000  76.7643697451284623   1.1357481292508560   0.6315653199404980   0.4525984902355500
 0.3100  75.8139620576897784   1.3390441250533365   0.6281695873273215   0.4535082720137353
 0.3200  74.8182072468900401   1.5711206081139024   0.6246118329757415   0.4545468510305055
 0.3300  73.7770630842164934   1.8349395667433457   0.6208919060065723   0.4557274826526556
 0.3400  72.6906431457553168   2.1336224231743719   0.6170102122183202   0.4570641357390317
 0.3500  71.5592238800530538   2.4704398067439386   0.6129677393401015   0.4585714468739022
 0.3600  70.3832505054281086   2.8487985074488691   0.6087660781022775   0.4602646619820525
 0.3700  69.1633415744949787   3.2722256224888979   0.6044074385451430   0.4621595653820550
 0.3800  67.9002920616680399   3.7443499993139699   0.5998946610503378   0.4642723967409662
 0.3900  66.5950748550127969   4.2688811776424735   0.5952312216711143   0.4666197568365237
 0.4000  65.2488405665904452   4.8495861362790302   0.5904212314547135   0.4692185034954727
 0.4100  63.8629156144756038   5.4902642524416798   0.5854694295895638   0.4720856395325898
 0.4200  62.4387985748933616   6.1947209756518609   0.5803811703717513   0.4752381949371708
 0.4300  60.9781548520463872   6.9667407982954108   0.5751624041607267   0.4786931059120106
 0.4400  59.4828097650136556   7.8100601639963445   0.5698196526793338   0.4824670936340855
 0.4500  57.9547402023260290   8.7283409871691315   0.5643599791962576   0.4865765457503551
 0.4600  56.3960650450199594   9.7251454575156071   0.5587909543083421   0.4910374036238964
 0.4700  54.8090346030323161  10.8039127687767316   0.5531206181976517   0.4958650581913820
 0.4800  53.1960193467564650  11.9679383422814443   0.5473574403701991   0.5010742569851706
 0.4900  51.5594982440587657  13.2203560125081996   0.5415102779850141   0.5066790244108739
 0.5000  49.9020470284891928  14.5641235107946958   0.5355883339373743   0.5126925967846582
 0.5100  48.2263267293089797  16.0020114285359618   0.5296011158774875   0.5191273729418082
 0.5200  46.5350727845158261  17.5365956724249834   0.5235583973121791   0.5259948804727339
 0.5300  44.8310850372406122  19.1702532484440837   0.5174701818627971   0.5333057568556641
 0.5400  43.1172188829926668  20.9051610380739206   0.5113466716350091   0.5410697439799879
 0.5500  41.3963777916369153  22.7432970661265017   0.5051982405004094   0.5492956938200084
 0.5600  39.6715073768650868  24.6864436109145480   0.4990354129072015   0.5579915823534431
 0.5700  37.9455911265423467  26.7361913783718634   0.4928688486250599   0.5671645282412736
 0.5800  36.2216478422976138  28.8939438547241458   0.4867093335969851   0.5768208123066367
 0.5900  34.5027307666863763  31.1609208675384117   0.4805677768207247   0.5869658934710849
 0.6000  32.7919282993742200  33.5381603241965109   0.4744552129076413   0.5976044165345302
 0.6100  31.0923661208402251  36.0265170590675154   0.4683828096705394   0.6087402070161586
 0.6200  29.4072104495067279  38.6266577089143439   0.4623618797611360   0.6203762482210626
 0.6300  27.7396720551450642  41.3390505530550314   0.4564038950096467   0.6325146357733541
 0.6400  26.0930105353179336  44.1639493074351677   0.4505205017041812   0.6451565050920718
 0.6500  24.4705382327453549  47.1013699585147876   0.4447235345871862   0.6583019277191562
 0.6600  22.8756230299624619  50.1510598769702796   0.4390250268405406   0.6719497730983740
 0.6700  21.3116891115264870  53.3124586735012613   0.4334372128088611   0.6860975333988545
 0.6800  19.7822146372881171  56.5846505684041858   0.4279725196862823   0.7007411103613878
 0.6900  18.2907251434624456  59.9663084529722639   0.4226435439389973   0.7158745649643303
 0.7000  16.8407813931574637  63.4556303394214183   0.4174630078961429   0.7314898330269590
 0.7100  15.4359603669797529  67.0502695316811241   0.4124436918307144   0.7475764127127006
 0.7200  14.0798281382799235  70.7472606015991090   0.4075983370449316   0.7641210332609244
 0.7300  12.7759035558404808  74.5429441067852565   0.4029395161113122   0.7811073180873711
 0.7400  11.5276119847188578  78.4328939032464660   0.3984794675923081   0.7985154594966818
 0.7500  10.3382288667962889  82.4118518146920422   0.3942298943865445   0.8163219263171928
 0.7600   9.2108135715143700  86.4736752014963344   0.3902017273826556   0.8344992292637399
 0.7700   8.1481349187409311  90.6113034327210585   0.3864048593582879   0.8530157708946479
 0.7800   7.1525908440128392  94.8167491053244333   0.3828478579502717   0.8718358063163012
 0.7900   6.2261258782323967  99.0811186497695218   0.3795376708160067   0.8909195353965046
 0.8000   5.3701513177426374 103.3946641285061787   0.3764793404073609   0.9102233345708930
 0.8100   4.5854739915098826 107.7468628428178476   0.3736757494613642   0.9297001130961794
 0.8200   3.8722401501620713 112.1265130069176337   0.3711274205201148   0.9492997412068863
 0.8300   3.2299009091043795 116.5218215274880293   0.3688323924617234   0.9689694429426888
 0.8400   2.6572045522039041 120.9204436357725001   0.3667861930019787   0.9886539735083008
 0.8500   2.1522185573208006 125.3094147265821192   0.3649819173898535   1.0082953142422344
 0.8600   1.7123803185327586 129.6748954143125161   0.3634104096340610   1.0278315317020998
 0.8700   1.3345704198150410 134.0016381472517537   0.3620605243042042   1.0471943906791579
 0.8800   1.0151967413079708 138.2720889092275627   0.3609194270359157   1.0663053341709230
 0.8900   0.7502731875449280 142.4650762393153798   0.3599728758206828   1.0850696165367313
 0.9000   0.5354757578100708 146.5541290183469982   0.3592054213408660   1.1033687753259460
 0.9100   0.3661637237303091 150.5056143537988191   0.3586004826355854   1.1210522980179205
 0.9200   0.2373667253760420 154.2770866425167924   0.3581403009960940   1.1379302338162247
 0.9300   0.1437587483039429 157.8164404525600730   0.3578058469877790   1.1537694026607346
 0.9400   0.0796614997490928 161.0625707879200661   0.3575768325130338   1.1682963500168182
 0.9500   0.0391318491549778 163.9481469812094758   0.3574320232294578   1.1812097604844340
 0.9600   0.0161783449720657 166.4047156204736666   0.3573500121475077   1.1922032942037877
 0.9700   0.0051143174180474 168.3696913427070285   0.3573104812391461   1.2009968717634825
 0.9800   0.0009983097146266 169.7940646261461950   0.3572957750643336   1.2073711677917527
 0.9900   0.0000609626884725 170.6491666838397236   0.3572924259964456   1.2111978849265763
 1.0000   0.0000000000213318 170.9308639643197694   0.3572922081815860   1.2124585248704840
