1.2  0.2967,  -0.0954,  -0.1199,   0.1535,   0.0750,   0.0734,  -0.6733,   1.6604,  # 35609
1.2  0.2947,  -0.0919,  -0.1118,   0.1537,   0.0746,   0.0731,  -0.6803,   1.6636,  # 35609
1.2  0.2935,  -0.0885,  -0.1039,   0.1540,   0.0742,   0.0726,  -0.6874,   1.6664,  # 35609
1.2  0.2929,  -0.0850,  -0.0961,   0.1542,   0.0737,   0.0722,  -0.6946,   1.6688,  # 35609
1.2  0.2926,  -0.0817,  -0.0887,   0.1545,   0.0733,   0.0718,  -0.7017,   1.6710,  # 35609
1.2  0.2930,  -0.0787,  -0.0819,   0.1549,   0.0730,   0.0714,  -0.7086,   1.6726,  # 35609
1.2  0.2938,  -0.0758,  -0.0755,   0.1553,   0.0726,   0.0710,  -0.7153,   1.6742,  # 35609
1.2  0.2947,  -0.0731,  -0.0698,   0.1558,   0.0722,   0.0706,  -0.7215,   1.6754,  # 35609
1.2  0.2959,  -0.0710,  -0.0648,   0.1562,   0.0718,   0.0703,  -0.7268,   1.6764,  # 35609
1.2  0.2970,  -0.0690,  -0.0606,   0.1565,   0.0715,   0.0701,  -0.7315,   1.6770,  # 35609
1.2  0.2980,  -0.0675,  -0.0574,   0.1569,   0.0713,   0.0698,  -0.7353,   1.6776,  # 35609
1.2  0.2988,  -0.0665,  -0.0551,   0.1571,   0.0713,   0.0697,  -0.7381,   1.6780,  # 35609
1.2  0.2993,  -0.0658,  -0.0539,   0.1572,   0.0712,   0.0695,  -0.7396,   1.6782,  # 35609
1.2  0.2993,  -0.0656,  -0.0533,   0.1574,   0.0710,   0.0696,  -0.7402,   1.6784,  # 35609
